------------------------------------------------------------
 Model:        na/Downloads/OTPSnc/Model_tpxo9_v1
 Constituents included: m2  s2  n2  k2  k1  o1  p1  q1  
 
     Lat       Lon        mm.dd.yyyy hh:mm:ss     z(m)   Depth(m)
   -23.8667   35.3767     06.01.2011 21:00:00    -0.870   184.574
   -23.8667   35.3767     06.01.2011 22:00:00    -0.459   184.574
   -23.8667   35.3767     06.01.2011 23:00:00     0.070   184.574
   -23.8667   35.3767     06.02.2011 00:00:00     0.583   184.574
   -23.8667   35.3767     06.02.2011 01:00:00     0.948   184.574
   -23.8667   35.3767     06.02.2011 02:00:00     1.071   184.574
   -23.8667   35.3767     06.02.2011 03:00:00     0.919   184.574
   -23.8667   35.3767     06.02.2011 04:00:00     0.531   184.574
   -23.8667   35.3767     06.02.2011 05:00:00     0.006   184.574
   -23.8667   35.3767     06.02.2011 06:00:00    -0.522   184.574
   -23.8667   35.3767     06.02.2011 07:00:00    -0.917   184.574
   -23.8667   35.3767     06.02.2011 08:00:00    -1.077   184.574
   -23.8667   35.3767     06.02.2011 09:00:00    -0.960   184.574
   -23.8667   35.3767     06.02.2011 10:00:00    -0.595   184.574
   -23.8667   35.3767     06.02.2011 11:00:00    -0.075   184.574
   -23.8667   35.3767     06.02.2011 12:00:00     0.467   184.574
   -23.8667   35.3767     06.02.2011 13:00:00     0.893   184.574
   -23.8667   35.3767     06.02.2011 14:00:00     1.091   184.574
   -23.8667   35.3767     06.02.2011 15:00:00     1.011   184.574
   -23.8667   35.3767     06.02.2011 16:00:00     0.672   184.574
   -23.8667   35.3767     06.02.2011 17:00:00     0.160   184.574
   -23.8667   35.3767     06.02.2011 18:00:00    -0.394   184.574
   -23.8667   35.3767     06.02.2011 19:00:00    -0.849   184.574
   -23.8667   35.3767     06.02.2011 20:00:00    -1.088   184.574
   -23.8667   35.3767     06.02.2011 21:00:00    -1.049   184.574
   -23.8667   35.3767     06.02.2011 22:00:00    -0.743   184.574
   -23.8667   35.3767     06.02.2011 23:00:00    -0.246   184.574
   -23.8667   35.3767     06.03.2011 00:00:00     0.313   184.574
   -23.8667   35.3767     06.03.2011 01:00:00     0.792   184.574
   -23.8667   35.3767     06.03.2011 02:00:00     1.067   184.574
   -23.8667   35.3767     06.03.2011 03:00:00     1.069   184.574
   -23.8667   35.3767     06.03.2011 04:00:00     0.795   184.574
   -23.8667   35.3767     06.03.2011 05:00:00     0.316   184.574
   -23.8667   35.3767     06.03.2011 06:00:00    -0.245   184.574
   -23.8667   35.3767     06.03.2011 07:00:00    -0.744   184.574
   -23.8667   35.3767     06.03.2011 08:00:00    -1.054   184.574
   -23.8667   35.3767     06.03.2011 09:00:00    -1.094   184.574
   -23.8667   35.3767     06.03.2011 10:00:00    -0.854   184.574
   -23.8667   35.3767     06.03.2011 11:00:00    -0.394   184.574
   -23.8667   35.3767     06.03.2011 12:00:00     0.168   184.574
   -23.8667   35.3767     06.03.2011 13:00:00     0.688   184.574
   -23.8667   35.3767     06.03.2011 14:00:00     1.035   184.574
   -23.8667   35.3767     06.03.2011 15:00:00     1.118   184.574
   -23.8667   35.3767     06.03.2011 16:00:00     0.918   184.574
   -23.8667   35.3767     06.03.2011 17:00:00     0.484   184.574
   -23.8667   35.3767     06.03.2011 18:00:00    -0.071   184.574
   -23.8667   35.3767     06.03.2011 19:00:00    -0.607   184.574
   -23.8667   35.3767     06.03.2011 20:00:00    -0.986   184.574
   -23.8667   35.3767     06.03.2011 21:00:00    -1.112   184.574
   -23.8667   35.3767     06.03.2011 22:00:00    -0.953   184.574
   -23.8667   35.3767     06.03.2011 23:00:00    -0.552   184.574
   -23.8667   35.3767     06.04.2011 00:00:00    -0.010   184.574
   -23.8667   35.3767     06.04.2011 01:00:00     0.533   184.574
   -23.8667   35.3767     06.04.2011 02:00:00     0.937   184.574
   -23.8667   35.3767     06.04.2011 03:00:00     1.099   184.574
   -23.8667   35.3767     06.04.2011 04:00:00     0.978   184.574
   -23.8667   35.3767     06.04.2011 05:00:00     0.605   184.574
   -23.8667   35.3767     06.04.2011 06:00:00     0.075   184.574
   -23.8667   35.3767     06.04.2011 07:00:00    -0.475   184.574
   -23.8667   35.3767     06.04.2011 08:00:00    -0.906   184.574
   -23.8667   35.3767     06.04.2011 09:00:00    -1.107   184.574
   -23.8667   35.3767     06.04.2011 10:00:00    -1.026   184.574
   -23.8667   35.3767     06.04.2011 11:00:00    -0.684   184.574
   -23.8667   35.3767     06.04.2011 12:00:00    -0.169   184.574
   -23.8667   35.3767     06.04.2011 13:00:00     0.389   184.574
   -23.8667   35.3767     06.04.2011 14:00:00     0.849   184.574
   -23.8667   35.3767     06.04.2011 15:00:00     1.093   184.574
   -23.8667   35.3767     06.04.2011 16:00:00     1.061   184.574
   -23.8667   35.3767     06.04.2011 17:00:00     0.762   184.574
   -23.8667   35.3767     06.04.2011 18:00:00     0.273   184.574
   -23.8667   35.3767     06.04.2011 19:00:00    -0.280   184.574
   -23.8667   35.3767     06.04.2011 20:00:00    -0.757   184.574
   -23.8667   35.3767     06.04.2011 21:00:00    -1.036   184.574
   -23.8667   35.3767     06.04.2011 22:00:00    -1.048   184.574
   -23.8667   35.3767     06.04.2011 23:00:00    -0.792   184.574
   -23.8667   35.3767     06.05.2011 00:00:00    -0.335   184.574
   -23.8667   35.3767     06.05.2011 01:00:00     0.206   184.574
   -23.8667   35.3767     06.05.2011 02:00:00     0.691   184.574
   -23.8667   35.3767     06.05.2011 03:00:00     0.996   184.574
   -23.8667   35.3767     06.05.2011 04:00:00     1.043   184.574
   -23.8667   35.3767     06.05.2011 05:00:00     0.821   184.574
   -23.8667   35.3767     06.05.2011 06:00:00     0.387   184.574
   -23.8667   35.3767     06.05.2011 07:00:00    -0.148   184.574
   -23.8667   35.3767     06.05.2011 08:00:00    -0.648   184.574
   -23.8667   35.3767     06.05.2011 09:00:00    -0.985   184.574
   -23.8667   35.3767     06.05.2011 10:00:00    -1.074   184.574
   -23.8667   35.3767     06.05.2011 11:00:00    -0.892   184.574
   -23.8667   35.3767     06.05.2011 12:00:00    -0.487   184.574
   -23.8667   35.3767     06.05.2011 13:00:00     0.039   184.574
   -23.8667   35.3767     06.05.2011 14:00:00     0.554   184.574
   -23.8667   35.3767     06.05.2011 15:00:00     0.927   184.574
   -23.8667   35.3767     06.05.2011 16:00:00     1.067   184.574
   -23.8667   35.3767     06.05.2011 17:00:00     0.939   184.574
   -23.8667   35.3767     06.05.2011 18:00:00     0.579   184.574
   -23.8667   35.3767     06.05.2011 19:00:00     0.081   184.574
   -23.8667   35.3767     06.05.2011 20:00:00    -0.430   184.574
   -23.8667   35.3767     06.05.2011 21:00:00    -0.823   184.574
   -23.8667   35.3767     06.05.2011 22:00:00    -1.000   184.574
   -23.8667   35.3767     06.05.2011 23:00:00    -0.920   184.574
   -23.8667   35.3767     06.06.2011 00:00:00    -0.604   184.574
   -23.8667   35.3767     06.06.2011 01:00:00    -0.136   184.574
   -23.8667   35.3767     06.06.2011 02:00:00     0.363   184.574
   -23.8667   35.3767     06.06.2011 03:00:00     0.765   184.574
   -23.8667   35.3767     06.06.2011 04:00:00     0.967   184.574
   -23.8667   35.3767     06.06.2011 05:00:00     0.919   184.574
   -23.8667   35.3767     06.06.2011 06:00:00     0.634   184.574
   -23.8667   35.3767     06.06.2011 07:00:00     0.184   184.574
   -23.8667   35.3767     06.06.2011 08:00:00    -0.315   184.574
   -23.8667   35.3767     06.06.2011 09:00:00    -0.738   184.574
   -23.8667   35.3767     06.06.2011 10:00:00    -0.978   184.574
   -23.8667   35.3767     06.06.2011 11:00:00    -0.974   184.574
   -23.8667   35.3767     06.06.2011 12:00:00    -0.728   184.574
   -23.8667   35.3767     06.06.2011 13:00:00    -0.304   184.574
   -23.8667   35.3767     06.06.2011 14:00:00     0.193   184.574
   -23.8667   35.3767     06.06.2011 15:00:00     0.638   184.574
   -23.8667   35.3767     06.06.2011 16:00:00     0.922   184.574
   -23.8667   35.3767     06.06.2011 17:00:00     0.975   184.574
   -23.8667   35.3767     06.06.2011 18:00:00     0.789   184.574
   -23.8667   35.3767     06.06.2011 19:00:00     0.413   184.574
   -23.8667   35.3767     06.06.2011 20:00:00    -0.056   184.574
   -23.8667   35.3767     06.06.2011 21:00:00    -0.498   184.574
   -23.8667   35.3767     06.06.2011 22:00:00    -0.804   184.574
   -23.8667   35.3767     06.06.2011 23:00:00    -0.899   184.574
   -23.8667   35.3767     06.07.2011 00:00:00    -0.761   184.574
   -23.8667   35.3767     06.07.2011 01:00:00    -0.431   184.574
   -23.8667   35.3767     06.07.2011 02:00:00     0.007   184.574
   -23.8667   35.3767     06.07.2011 03:00:00     0.438   184.574
   -23.8667   35.3767     06.07.2011 04:00:00     0.752   184.574
   -23.8667   35.3767     06.07.2011 05:00:00     0.871   184.574
   -23.8667   35.3767     06.07.2011 06:00:00     0.764   184.574
   -23.8667   35.3767     06.07.2011 07:00:00     0.460   184.574
   -23.8667   35.3767     06.07.2011 08:00:00     0.035   184.574
   -23.8667   35.3767     06.07.2011 09:00:00    -0.402   184.574
   -23.8667   35.3767     06.07.2011 10:00:00    -0.743   184.574
   -23.8667   35.3767     06.07.2011 11:00:00    -0.902   184.574
   -23.8667   35.3767     06.07.2011 12:00:00    -0.841   184.574
   -23.8667   35.3767     06.07.2011 13:00:00    -0.576   184.574
   -23.8667   35.3767     06.07.2011 14:00:00    -0.173   184.574
   -23.8667   35.3767     06.07.2011 15:00:00     0.268   184.574
   -23.8667   35.3767     06.07.2011 16:00:00     0.638   184.574
   -23.8667   35.3767     06.07.2011 17:00:00     0.849   184.574
   -23.8667   35.3767     06.07.2011 18:00:00     0.852   184.574
   -23.8667   35.3767     06.07.2011 19:00:00     0.650   184.574
   -23.8667   35.3767     06.07.2011 20:00:00     0.298   184.574
   -23.8667   35.3767     06.07.2011 21:00:00    -0.114   184.574
   -23.8667   35.3767     06.07.2011 22:00:00    -0.484   184.574
   -23.8667   35.3767     06.07.2011 23:00:00    -0.720   184.574
   -23.8667   35.3767     06.08.2011 00:00:00    -0.767   184.574
   -23.8667   35.3767     06.08.2011 01:00:00    -0.616   184.574
   -23.8667   35.3767     06.08.2011 02:00:00    -0.311   184.574
   -23.8667   35.3767     06.08.2011 03:00:00     0.070   184.574
   -23.8667   35.3767     06.08.2011 04:00:00     0.427   184.574
   -23.8667   35.3767     06.08.2011 05:00:00     0.672   184.574
   -23.8667   35.3767     06.08.2011 06:00:00     0.742   184.574
   -23.8667   35.3767     06.08.2011 07:00:00     0.620   184.574
   -23.8667   35.3767     06.08.2011 08:00:00     0.338   184.574
   -23.8667   35.3767     06.08.2011 09:00:00    -0.033   184.574
   -23.8667   35.3767     06.08.2011 10:00:00    -0.402   184.574
   -23.8667   35.3767     06.08.2011 11:00:00    -0.676   184.574
   -23.8667   35.3767     06.08.2011 12:00:00    -0.790   184.574
   -23.8667   35.3767     06.08.2011 13:00:00    -0.715   184.574
   -23.8667   35.3767     06.08.2011 14:00:00    -0.471   184.574
   -23.8667   35.3767     06.08.2011 15:00:00    -0.118   184.574
   -23.8667   35.3767     06.08.2011 16:00:00     0.259   184.574
   -23.8667   35.3767     06.08.2011 17:00:00     0.570   184.574
   -23.8667   35.3767     06.08.2011 18:00:00     0.741   184.574
   -23.8667   35.3767     06.08.2011 19:00:00     0.735   184.574
   -23.8667   35.3767     06.08.2011 20:00:00     0.558   184.574
   -23.8667   35.3767     06.08.2011 21:00:00     0.256   184.574
   -23.8667   35.3767     06.08.2011 22:00:00    -0.094   184.574
   -23.8667   35.3767     06.08.2011 23:00:00    -0.405   184.574
   -23.8667   35.3767     06.09.2011 00:00:00    -0.604   184.574
   -23.8667   35.3767     06.09.2011 01:00:00    -0.645   184.574
   -23.8667   35.3767     06.09.2011 02:00:00    -0.521   184.574
   -23.8667   35.3767     06.09.2011 03:00:00    -0.267   184.574
   -23.8667   35.3767     06.09.2011 04:00:00     0.050   184.574
   -23.8667   35.3767     06.09.2011 05:00:00     0.351   184.574
   -23.8667   35.3767     06.09.2011 06:00:00     0.559   184.574
   -23.8667   35.3767     06.09.2011 07:00:00     0.623   184.574
   -23.8667   35.3767     06.09.2011 08:00:00     0.527   184.574
   -23.8667   35.3767     06.09.2011 09:00:00     0.296   184.574
   -23.8667   35.3767     06.09.2011 10:00:00    -0.015   184.574
   -23.8667   35.3767     06.09.2011 11:00:00    -0.330   184.574
   -23.8667   35.3767     06.09.2011 12:00:00    -0.571   184.574
   -23.8667   35.3767     06.09.2011 13:00:00    -0.682   184.574
   -23.8667   35.3767     06.09.2011 14:00:00    -0.634   184.574
   -23.8667   35.3767     06.09.2011 15:00:00    -0.439   184.574
   -23.8667   35.3767     06.09.2011 16:00:00    -0.144   184.574
   -23.8667   35.3767     06.09.2011 17:00:00     0.183   184.574
   -23.8667   35.3767     06.09.2011 18:00:00     0.464   184.574
   -23.8667   35.3767     06.09.2011 19:00:00     0.635   184.574
   -23.8667   35.3767     06.09.2011 20:00:00     0.659   184.574
   -23.8667   35.3767     06.09.2011 21:00:00     0.532   184.574
   -23.8667   35.3767     06.09.2011 22:00:00     0.289   184.574
   -23.8667   35.3767     06.09.2011 23:00:00    -0.011   184.574
   -23.8667   35.3767     06.10.2011 00:00:00    -0.296   184.574
   -23.8667   35.3767     06.10.2011 01:00:00    -0.498   184.574
   -23.8667   35.3767     06.10.2011 02:00:00    -0.570   184.574
   -23.8667   35.3767     06.10.2011 03:00:00    -0.498   184.574
   -23.8667   35.3767     06.10.2011 04:00:00    -0.303   184.574
   -23.8667   35.3767     06.10.2011 05:00:00    -0.033   184.574
   -23.8667   35.3767     06.10.2011 06:00:00     0.242   184.574
   -23.8667   35.3767     06.10.2011 07:00:00     0.455   184.574
   -23.8667   35.3767     06.10.2011 08:00:00     0.553   184.574
   -23.8667   35.3767     06.10.2011 09:00:00     0.510   184.574
   -23.8667   35.3767     06.10.2011 10:00:00     0.337   184.574
   -23.8667   35.3767     06.10.2011 11:00:00     0.073   184.574
   -23.8667   35.3767     06.10.2011 12:00:00    -0.219   184.574
   -23.8667   35.3767     06.10.2011 13:00:00    -0.467   184.574
   -23.8667   35.3767     06.10.2011 14:00:00    -0.613   184.574
   -23.8667   35.3767     06.10.2011 15:00:00    -0.620   184.574
   -23.8667   35.3767     06.10.2011 16:00:00    -0.484   184.574
   -23.8667   35.3767     06.10.2011 17:00:00    -0.235   184.574
   -23.8667   35.3767     06.10.2011 18:00:00     0.069   184.574
   -23.8667   35.3767     06.10.2011 19:00:00     0.359   184.574
   -23.8667   35.3767     06.10.2011 20:00:00     0.567   184.574
   -23.8667   35.3767     06.10.2011 21:00:00     0.646   184.574
   -23.8667   35.3767     06.10.2011 22:00:00     0.577   184.574
   -23.8667   35.3767     06.10.2011 23:00:00     0.379   184.574
   -23.8667   35.3767     06.11.2011 00:00:00     0.099   184.574
   -23.8667   35.3767     06.11.2011 01:00:00    -0.197   184.574
   -23.8667   35.3767     06.11.2011 02:00:00    -0.437   184.574
   -23.8667   35.3767     06.11.2011 03:00:00    -0.565   184.574
   -23.8667   35.3767     06.11.2011 04:00:00    -0.551   184.574
   -23.8667   35.3767     06.11.2011 05:00:00    -0.400   184.574
   -23.8667   35.3767     06.11.2011 06:00:00    -0.148   184.574
   -23.8667   35.3767     06.11.2011 07:00:00     0.142   184.574
   -23.8667   35.3767     06.11.2011 08:00:00     0.398   184.574
   -23.8667   35.3767     06.11.2011 09:00:00     0.556   184.574
   -23.8667   35.3767     06.11.2011 10:00:00     0.574   184.574
   -23.8667   35.3767     06.11.2011 11:00:00     0.446   184.574
   -23.8667   35.3767     06.11.2011 12:00:00     0.199   184.574
   -23.8667   35.3767     06.11.2011 13:00:00    -0.108   184.574
   -23.8667   35.3767     06.11.2011 14:00:00    -0.401   184.574
   -23.8667   35.3767     06.11.2011 15:00:00    -0.609   184.574
   -23.8667   35.3767     06.11.2011 16:00:00    -0.678   184.574
   -23.8667   35.3767     06.11.2011 17:00:00    -0.590   184.574
   -23.8667   35.3767     06.11.2011 18:00:00    -0.360   184.574
   -23.8667   35.3767     06.11.2011 19:00:00    -0.041   184.574
   -23.8667   35.3767     06.11.2011 20:00:00     0.292   184.574
   -23.8667   35.3767     06.11.2011 21:00:00     0.560   184.574
   -23.8667   35.3767     06.11.2011 22:00:00     0.700   184.574
   -23.8667   35.3767     06.11.2011 23:00:00     0.676   184.574
   -23.8667   35.3767     06.12.2011 00:00:00     0.495   184.574
   -23.8667   35.3767     06.12.2011 01:00:00     0.197   184.574
   -23.8667   35.3767     06.12.2011 02:00:00    -0.144   184.574
   -23.8667   35.3767     06.12.2011 03:00:00    -0.446   184.574
   -23.8667   35.3767     06.12.2011 04:00:00    -0.635   184.574
   -23.8667   35.3767     06.12.2011 05:00:00    -0.664   184.574
   -23.8667   35.3767     06.12.2011 06:00:00    -0.525   184.574
   -23.8667   35.3767     06.12.2011 07:00:00    -0.252   184.574
   -23.8667   35.3767     06.12.2011 08:00:00     0.089   184.574
   -23.8667   35.3767     06.12.2011 09:00:00     0.413   184.574
   -23.8667   35.3767     06.12.2011 10:00:00     0.636   184.574
   -23.8667   35.3767     06.12.2011 11:00:00     0.701   184.574
   -23.8667   35.3767     06.12.2011 12:00:00     0.588   184.574
   -23.8667   35.3767     06.12.2011 13:00:00     0.321   184.574
   -23.8667   35.3767     06.12.2011 14:00:00    -0.037   184.574
   -23.8667   35.3767     06.12.2011 15:00:00    -0.399   184.574
   -23.8667   35.3767     06.12.2011 16:00:00    -0.675   184.574
   -23.8667   35.3767     06.12.2011 17:00:00    -0.794   184.574
   -23.8667   35.3767     06.12.2011 18:00:00    -0.723   184.574
   -23.8667   35.3767     06.12.2011 19:00:00    -0.476   184.574
   -23.8667   35.3767     06.12.2011 20:00:00    -0.109   184.574
   -23.8667   35.3767     06.12.2011 21:00:00     0.289   184.574
   -23.8667   35.3767     06.12.2011 22:00:00     0.622   184.574
   -23.8667   35.3767     06.12.2011 23:00:00     0.808   184.574
   -23.8667   35.3767     06.13.2011 00:00:00     0.799   184.574
